episode,epsilon,collision_0,collision_1,collision_2,collision_3,reward_0,reward_1,reward_2,reward_3,loss_0,loss_1,loss_2,loss_3
387,0.6782806562448989,2,3,3,2,0,0,0,-0.514745946627102,0.01740586943924427,0.09611164033412933,0.05408954992890358,0.09703756868839264
388,0.677602375588654,0,0,0,0,0,0,0,0,0.04138965532183647,0.11750932037830353,0.0989566519856453,0.0034502078779041767
389,0.6769247732130653,0,0,0,0,0,0,0,0,0.02088487148284912,0.4419383406639099,0.001392556820064783,0.015019630081951618
390,0.6762478484398523,1,0,1,0,0,0,0,0,0.0006471560918726027,0.7236229777336121,0.19317829608917236,0.8465971350669861
391,0.6755716005914124,0,3,0,3,0,0,0,0,0.1866043657064438,2.397831678390503,0.1430550068616867,0.012964075431227684
392,0.674896028990821,0,2,2,0,-3.4013144523822563,0,-3.2720392973023618,0,0.35294008255004883,2.8973498344421387,0.02724248543381691,0.10617022961378098
393,0.6742211329618302,1,0,1,0,0,0,0,0,0.6955522298812866,0.021487997844815254,0.22511212527751923,0.00035643900628201663
394,0.6735469118288684,0,1,1,0,0,0,0,0,0.052572596818208694,0.006352241151034832,0.1994982659816742,0.008163483813405037
395,0.6728733649170395,0,4,2,2,0,0,0,0,0.3473331332206726,0.2117685228586197,0.014602841809391975,0.0691160336136818
396,0.6722004915521225,1,0,1,0,0,0,-1.6173822126177706,0,0.06361500918865204,0.0009551932453177869,0.13812752068042755,0.08087790757417679
397,0.6715282910605703,3,0,3,0,0,0,0,0,0.10175324976444244,2.3321285247802734,0.0003023337631020695,0.062112756073474884
398,0.6708567627695098,0,0,0,0,0,0,0,0,0.5447072386741638,0.03762184828519821,0.012062659487128258,0.4735965132713318
399,0.6701859060067403,0,2,0,2,0,0,0,0,0.10467425733804703,0.030678996816277504,0.09851793944835663,0.17622926831245422
400,0.6695157201007336,0,0,0,0,0,0,0,0,0.3306017518043518,0.17139720916748047,0.0019764634780585766,0.00015206847456283867
401,0.6688462043806328,1,2,1,2,0,-2.7269375795761097,0,0,1.275825023651123,0.062326788902282715,0.9992267489433289,0.035383015871047974
402,0.6681773581762521,0,0,0,0,0,0,0,0,2.4984705448150635,0.0715036690235138,0.8087982535362244,0.06387700885534286
403,0.6675091808180759,0,3,2,1,0,0,0,0,0.1252904087305069,10.190842628479004,0.11043886095285416,0.582452654838562
404,0.6668416716372578,1,0,1,0,20,20,-20,0,0.9636299014091492,0.004143025726079941,0.014615406282246113,0.38825345039367676
405,0.6661748299656206,4,0,4,0,0,0,0,0,0.06812531501054764,0.47302642464637756,0.03725218400359154,0.1215720996260643
406,0.6655086551356549,0,1,1,0,0,-2.675067857733207,0,0,0.34737133979797363,0.002063511637970805,0.1650560200214386,0.4846816658973694
407,0.6648431464805192,1,1,2,0,0,0,0,0,0.05654322728514671,0.7891106605529785,0.0022485796362161636,0.0013577186036854982
408,0.6641783033340387,5,7,6,6,0,0,0,0,0.5402188897132874,0.00488741509616375,0.09327419102191925,0.001098749809898436
409,0.6635141250307047,0,3,2,1,0,0,0,0,0.060042236000299454,6.257962468225742e-07,0.0007497029728256166,0.020420432090759277
410,0.662850610905674,7,0,0,7,0,0,0,0,0.4321461021900177,0.2823750376701355,0.003077329834923148,0.004271798301488161
411,0.6621877602947683,6,3,2,7,0,0,0,0,0.014883936382830143,0.4663582146167755,96.07998657226562,0.011420164257287979
412,0.6615255725344735,2,1,1,2,0,0,0,0,0.3457847237586975,0.4334636330604553,0.0006435523391701281,0.005206911358982325
413,0.660864046961939,6,3,5,4,0,0,0,0,0.056632157415151596,0.02323186956346035,0.0020626019686460495,0.5419608950614929
414,0.660203182914977,3,4,2,5,0,0,0,0,0.20800849795341492,0.5104849934577942,0.042203113436698914,0.0038369568064808846
415,0.6595429797320621,2,3,0,5,0,0,0,0,0.01353691890835762,0.17061635851860046,0.022725431248545647,101.14950561523438
416,0.6588834367523301,0,0,0,0,0,0,0,0,0.056746143847703934,0.4523923993110657,0.03406699374318123,0.0891856774687767
417,0.6582245533155777,0,4,0,4,0,-1.0707733154988341,0,0,0.01732593961060047,0.00010733459203038365,0.33252882957458496,0.711616039276123
418,0.6575663287622622,8,0,1,7,0,0,0,0,0.765751838684082,0.21214216947555542,0.005223319865763187,0.031794868409633636
419,0.6569087624334999,5,0,0,5,0,0,0,0,1.0599881410598755,1.8914486169815063,0.00047616742085665464,0.033735889941453934
420,0.6562518536710664,4,0,1,3,0,0,-0.308264041629307,0,0.08868828415870667,0.12360692024230957,0.018506890162825584,0.0012757857330143452
421,0.6555956018173954,0,5,3,2,0,0,0,0,1.482612133026123,0.10199645906686783,0.014095045626163483,0.04490208998322487
422,0.654940006215578,0,8,8,0,-2.296363888062368,0,0,0,0.10778370499610901,0.0751756802201271,0.3264988958835602,0.2459738403558731
423,0.6542850662093624,0,5,3,2,0,0,0,0,0.028419235721230507,0.004167369566857815,0.002791498089209199,0.00022366402845364064
424,0.6536307811431531,1,1,1,1,0,0,0,0,0.4112194776535034,0.49769341945648193,0.024234332144260406,0.037585001438856125
425,0.65297715036201,4,2,5,1,0,0,0,0,0.4730064272880554,0.039919473230838776,0.015927588567137718,0.007915481925010681
426,0.6523241732116479,2,0,1,1,0,0,0,0,96.2421875,0.17708446085453033,0.02412276156246662,0.034007683396339417
427,0.6516718490384363,1,2,1,2,0,0,0,0,1.9930133819580078,0.8408291935920715,0.003792412346228957,0.4269680976867676
428,0.6510201771893979,2,0,1,1,0,0,0,0,0.46885982155799866,0.005795836448669434,0.09535153955221176,0.05737489089369774
429,0.6503691570122084,1,2,2,1,0,0,0,0,0.03891259804368019,0.0236964114010334,0.004092858638614416,0.03489043191075325
430,0.6497187878551962,0,2,0,2,0,0,0,0,0.2817312777042389,0.008705932646989822,0.09350413829088211,0.04422592744231224
431,0.649069069067341,0,3,1,2,0,0,0,0,0.10886533558368683,0.0077526988461613655,0.0011981184361502528,0.15036897361278534
432,0.6484199999982736,1,4,1,4,0,0,0,0,0.37656906247138977,3.0404133796691895,0.004571712110191584,0.5302819609642029
433,0.6477715799982753,2,0,0,2,0,0,0,0,2.6831204891204834,106.17477416992188,0.028483016416430473,0.035347484052181244
434,0.647123808418277,1,8,5,4,0,0,-1.08044139444468,0,0.08184415847063065,0.01888902299106121,0.0101197250187397,7.629711763001978e-05
435,0.6464766846098587,1,1,1,1,0,0,0,-1.339455258097686,103.27471160888672,0.014117104932665825,0.013031566515564919,0.1765734851360321
436,0.6458302079252489,0,7,7,0,0,0,0,0,0.06527724117040634,0.06209487095475197,0.1250866800546646,0.0011464752024039626
437,0.6451843777173236,0,8,8,0,0,0,0,0,0.0003700454253703356,0.2001693993806839,0.0010199759854003787,1.9254627227783203
438,0.6445391933396063,0,0,0,0,-2.1927813843925317,0,0,0,1.860905408859253,0.2264033704996109,0.021316999569535255,0.1943673938512802
439,0.6438946541462667,2,2,3,1,0,0,0,0,87.40408325195312,0.24984219670295715,1.261543869972229,0.023473646491765976
440,0.6432507594921204,4,0,1,3,20,20,0,-20,0.2157854586839676,0.006509322207421064,0.1602441668510437,0.10066109150648117
441,0.6426075087326283,0,2,0,2,0,0,-2.2530886869307998,0,0.9237839579582214,0.3571434020996094,0.02665618620812893,0.08622883260250092
442,0.6419649012238956,0,2,2,0,0,0,0,0,0.08615453541278839,0.5383238196372986,0.21475641429424286,0.008808373473584652
443,0.6413229363226717,6,12,18,0,20,20,-20,0,0.06868352741003036,0.40196120738983154,0.006728470791131258,0.058984044939279556
444,0.640681613386349,0,3,3,0,-0.5075253567759419,-3.5716885361284394,0,0,0.6089620590209961,0.04748842865228653,0.020677193999290466,0.004305175505578518
445,0.6400409317729626,0,7,5,2,0,0,0,0,0.5730792880058289,0.07092900574207306,0.01687213033437729,0.20039880275726318
446,0.6394008908411897,1,7,5,3,20,20,-0.4739872857875582,-20,1.0835020542144775,0.008725698105990887,0.22913911938667297,0.11593139916658401
447,0.6387614899503485,2,4,4,2,0,0,0,0,1.3638191223144531,0.006987213622778654,0.08794856816530228,0.16378024220466614
448,0.6381227284603982,0,0,0,0,0,0,0,0,0.4294392168521881,0.003919194918125868,0.20518352091312408,1.1097028255462646
449,0.6374846057319378,0,2,0,2,0,0,0,0,0.26731976866722107,0.16434668004512787,0.21465826034545898,0.025860806927084923
450,0.6368471211262058,1,0,0,1,0,0,0,0,0.018193403258919716,0.46981239318847656,0.0017591463401913643,0.003385041141882539
451,0.6362102740050796,2,0,2,0,0,0,0,0,0.04267969727516174,0.44438764452934265,0.00029726856155321,0.002399051794782281
452,0.6355740637310745,0,0,0,0,0,0,0,0,0.28799188137054443,0.008389239199459553,0.0011410386068746448,93.79454040527344
453,0.6349384896673435,0,0,0,0,0,0,0,0,0.44790130853652954,0.24562384188175201,0.027964381501078606,0.2071371078491211
454,0.6343035511776761,2,0,0,2,0,-0.10723525256299826,0,0,0.37922361493110657,0.36061298847198486,0.11737853288650513,0.02199997752904892
455,0.6336692476264985,5,7,5,7,0,-1.3764635332814912,0,0,100.13475799560547,0.0802677646279335,0.0016808833461254835,0.4280344247817993
456,0.6330355783788719,0,5,5,0,0,0,0,0,0.027033664286136627,0.0008743063663132489,0.002064343076199293,0.02723637782037258
457,0.632402542800493,2,1,1,2,-0.33904456037682884,0,0,0,2.9367001056671143,0.026592357084155083,0.030659154057502747,0.01419718749821186
458,0.6317701402576925,2,1,0,3,0,0,0,0,0.596580982208252,0.35754188895225525,0.06311552226543427,0.09998799115419388
459,0.6311383701174348,4,3,4,3,0,0,0,0,0.51651930809021,0.22366635501384735,0.09198484569787979,0.0073613012209534645
460,0.6305072317473174,1,6,6,1,0,0,0,0,82.91768646240234,0.1304808408021927,0.2626117765903473,0.20751777291297913
461,0.6298767245155701,0,1,0,1,0,0,0,0,0.5427114963531494,0.004919335711747408,0.14281490445137024,0.010512474924325943
462,0.6292468477910546,1,7,1,7,0,0,0,0,0.09548041969537735,1.2536628246307373,0.7615586519241333,0.002279128646478057
463,0.6286176009432635,9,9,11,7,0,0,0,0,0.004143885336816311,0.0001284474419662729,0.026671111583709717,0.057683948427438736
464,0.6279889833423202,0,1,0,1,0,0,0,0,0.6196838021278381,3.0600838661193848,0.20490655303001404,0.019124804064631462
465,0.6273609943589779,0,5,3,2,-2.939209087450597,0,0,0,0.005795618519186974,0.10441400855779648,0.06969381123781204,0.010007737204432487
466,0.6267336333646188,0,0,0,0,-2.793586108327273,0,0,0,0.018732979893684387,0.04664367437362671,0.12373436242341995,0.0033251410350203514
467,0.6261068997312542,1,0,0,1,-2.14200267711165,-3.0808268438298714,0,0,0.3431338965892792,0.7808015942573547,0.0007275737589225173,0.0972973108291626
468,0.6254807928315229,0,4,1,3,0,0,0,0,0.07388044893741608,0.07421988993883133,0.38399553298950195,0.0012162800412625074
469,0.6248553120386914,1,2,1,2,0,0,0,0,0.3684019446372986,0.09210164844989777,0.0004917841288261116,0.0039024660363793373
470,0.6242304567266527,2,2,2,2,0,0,0,0,0.050346605479717255,0.5349453091621399,2.0518977642059326,0.019327810034155846
471,0.623606226269926,1,3,1,3,0,0,0,0,2.082383394241333,3.265683889389038,1.4022998809814453,0.005385410971939564
472,0.6229826200436561,1,0,0,1,0,0,0,0,0.35303640365600586,0.22017650306224823,0.003324979916214943,1.0179396867752075
473,0.6223596374236124,3,0,1,2,0,0,0,0,0.14365451037883759,9.835202945396304e-05,0.008483023382723331,0.0026864223182201385
474,0.6217372777861888,8,1,7,2,0,0,0,0,0.11474696546792984,0.06732022017240524,0.016338592395186424,0.055034708231687546
475,0.6211155405084027,0,0,0,0,0,0,0,0,0.7899801135063171,2.2671687602996826,0.012711161747574806,0.0008883702685125172
476,0.6204944249678943,10,1,6,5,20,20,-20,0,1.7726256847381592,0.5171110033988953,0.028723055496811867,8.622511813882738e-05
477,0.6198739305429264,7,2,7,2,0,0,0,0,0.09129679203033447,0.6611515283584595,0.05803588032722473,0.010210166685283184
478,0.6192540566123834,16,0,14,2,0,0,0,-2.4684345334195403,0.0898742750287056,0.24763834476470947,0.005223780870437622,0.009655867703258991
479,0.6186348025557711,9,2,8,3,0,0,0,0,0.5416975021362305,0.2547588646411896,0.016804207116365433,0.2470627725124359
480,0.6180161677532153,0,0,0,0,0,0,0,-8.596700689617078,0.05745841562747955,0.15302257239818573,0.042414575815200806,0.021237725391983986
481,0.6173981515854621,12,0,12,0,0,-2.946711979591507,0,0,0.8754264116287231,94.04241943359375,0.00505985738709569,0.09300047904253006
482,0.6167807534338766,0,0,0,0,-3.4865969711364593,-2.7684168109915377,0,0,94.53490447998047,0.15736107528209686,0.15350686013698578,0.011333066038787365
483,0.6161639726804428,0,0,0,0,0,-2.203666814453876,0,0,0.24438801407814026,0.26966503262519836,0.001512965653091669,0.5855472087860107
484,0.6155478087077623,4,2,4,2,0,-2.178253328607501,0,0,0.29779377579689026,0.14702624082565308,0.29563623666763306,0.5642906427383423
485,0.6149322608990545,0,0,0,0,0,-1.9627850826855742,0,0,1.0882847309112549,0.7697411179542542,0.00011564155283849686,0.1537785679101944
486,0.6143173286381555,0,0,0,0,0,-1.1138313516652398,0,0,0.00043939542956650257,1.483735203742981,0.020381364971399307,0.11798878014087677
487,0.6137030113095173,5,1,1,5,0,-2.4685754480723134,0,0,91.55673217773438,3.0562098026275635,0.3229086697101593,0.2575370669364929
488,0.6130893082982078,0,0,0,0,0,0,0,0,0.8937888145446777,0.5287997722625732,0.658001184463501,0.18361178040504456
489,0.6124762189899097,0,0,0,0,0,0,0,0,0.694439172744751,5.50345516204834,0.00739993155002594,0.040559012442827225
490,0.6118637427709198,1,0,0,1,0,0,0,0,0.00023047919967211783,0.03856721892952919,0.00878565851598978,0.19289542734622955
491,0.6112518790281489,9,4,6,7,0,0,0,0,0.9915227293968201,0.0802958682179451,0.032041072845458984,0.27047213912010193
492,0.6106406271491208,0,1,0,1,0,0,0,0,0.01422177068889141,0.2977916896343231,0.0018879411509260535,0.008969339542090893
493,0.6100299865219717,3,11,5,9,0,0,0,0,1.1099469661712646,0.2572936713695526,0.03786071017384529,0.013489477336406708
494,0.6094199565354498,0,4,3,1,20,20,-20,0,0.27163371443748474,0.07851310819387436,0.012521550059318542,0.024189943447709084
495,0.6088105365789144,4,0,3,1,-0.9388637109183784,0,0,0,0.3453933894634247,0.3820047974586487,0.015651386231184006,0.020141523331403732
496,0.6082017260423355,6,9,6,9,0,0,0,0,0.8103804588317871,0.5799074769020081,0.39350757002830505,0.007831599563360214
497,0.6075935243162931,1,2,1,2,0,0,-8.756131063628942,0,0.4906822144985199,0.0334724560379982,0.2826313078403473,0.006210058927536011
498,0.6069859307919768,0,1,0,1,0,-0.7935611702428069,-4.91435283321354,0,0.034520428627729416,0.0016500497004017234,0.005569012835621834,0.04359366372227669
499,0.6063789448611848,6,2,2,6,-0.9461878292842285,-1.3691373991838063,-11.460740076343466,0,0.005658207926899195,0.05492851138114929,0.05294440686702728,0.017277361825108528
500,0.6057725659163237,2,1,3,0,-3.3166036739903375,-2.0154669418461317,-2.072444530523127,0,1.1720983982086182,0.7836939096450806,0.05352770537137985,0.011648133397102356
501,0.6051667933504074,6,8,11,3,0,0,-1.314343238764879,0,0.06217997521162033,0.00995911005884409,0.03054620884358883,0.3754351735115051
502,0.6045616265570569,3,2,3,2,-2.4165931434054757,0,0,-2.639675528645678,0.34071481227874756,0.5946423411369324,0.039308615028858185,0.006327813491225243
503,0.6039570649304998,0,9,1,8,0,0,0,0,0.0344209186732769,0.06931430846452713,109.87721252441406,0.012079098261892796
504,0.6033531078655693,0,5,5,0,0,0,0,0,6.554969310760498,0.021464936435222626,0.10544828325510025,0.0023286144714802504
505,0.6027497547577038,2,0,0,2,0,0,0,0,0.0028682926204055548,0.4348095953464508,0.06440014392137527,0.11992022395133972
506,0.602147005002946,0,0,0,0,0,0,0,0,0.008726945146918297,0.4873713552951813,0.06613308191299438,0.024566542357206345
507,0.6015448579979431,2,0,2,0,0,-0.7241815501619042,0,0,0.13802501559257507,0.08855314552783966,91.95372772216797,0.03403579816222191
508,0.6009433131399452,4,0,0,4,0,0,0,0,3.420596122741699,0.2609364986419678,0.9937705397605896,88.95320129394531
509,0.6003423698268052,9,0,5,4,-0.04350829186889893,-2.869266403355888,0,-6.041937907906603,0.22228924930095673,88.59056854248047,0.2525973618030548,0.01701956056058407
510,0.5997420274569785,1,0,0,1,0,0,0,0,0.8049842715263367,0.08449260145425797,0.14508256316184998,93.61823272705078
511,0.5991422854295215,5,0,5,0,0,0,0,0,0.8413224816322327,0.0071480413898825645,4.253259612596594e-05,0.5111467242240906
512,0.598543143144092,0,2,0,2,0,0,0,0,0.04496579244732857,0.5681920051574707,0.40417882800102234,0.2057686299085617
513,0.5979446000009478,0,0,0,0,0,0,-3.4041912562293666,0,0.1263207495212555,0.06398886442184448,0.03140240162611008,0.04573298990726471
514,0.5973466554009469,5,3,1,7,0,0,-1.1610506529688402,0,0.3364087641239166,1.938049554824829,0.00105075363535434,0.0406058095395565
515,0.596749308745546,0,7,2,5,-2.1190665581419372,-3.5430792652136796,0,-1.409372212957456,0.03716101124882698,0.09778160601854324,0.20395734906196594,0.03235399350523949
516,0.5961525594368005,8,10,12,6,0,0,0,0,0.015947800129652023,0.27369338274002075,0.01830548793077469,0.0006285413401201367
517,0.5955564068773637,0,1,0,1,0,0,0,0,0.7239313125610352,1.087348222732544,0.039558641612529755,0.27030447125434875
518,0.5949608504704863,0,1,1,0,0,0,0,0,0.46680769324302673,0.8732897639274597,0.19037283957004547,0.0040094293653965
519,0.5943658896200158,0,6,0,6,0,0,0,0,0.049411166459321976,0.6098495125770569,0.19518813490867615,0.6245501637458801
520,0.5937715237303958,5,0,3,2,0,0,0,0,0.27220961451530457,0.01498439721763134,0.32634061574935913,0.020734701305627823
521,0.5931777522066654,4,0,0,4,0,0,0,0,1.380914568901062,1.775016188621521,1.1807076930999756,0.0020578261464834213
522,0.5925845744544587,1,3,4,0,0,0,0,0,0.42097967863082886,75.81613159179688,0.06286334246397018,0.00021014521189499646
523,0.5919919898800042,2,2,4,0,0,0,0,0,1.1071014404296875,1.5182173252105713,0.7631592750549316,0.005528977140784264
524,0.5913999978901242,2,6,1,7,0,0,0,0,3.4187426567077637,0.0162904504686594,0.14877289533615112,0.1214025542140007
525,0.590808597892234,7,4,9,2,0,0,0,0,1.6256362199783325,0.35276445746421814,0.039507683366537094,0.007747417315840721
526,0.5902177892943418,3,0,3,0,0,0,0,0,0.222612202167511,1.194664478302002,0.08123114705085754,0.0014189583016559482
527,0.5896275715050474,0,2,0,2,0,0,0,0,0.7376618385314941,0.09686452150344849,0.5098739266395569,0.01003547664731741
528,0.5890379439335424,7,0,0,7,-0.29733355099308634,0,0,0,0.4085598289966583,0.49329236149787903,0.20303018391132355,0.08509675413370132
529,0.5884489059896089,2,3,3,2,0,0,0,0,0.6997979283332825,0.6214507818222046,0.26651519536972046,0.02015869878232479
530,0.5878604570836192,0,0,0,0,0,0,0,0,0.8407487273216248,0.06429004669189453,1.3797353506088257,0.0021928853821009398
531,0.5872725966265356,2,1,3,0,0,0,0,0,0.14245553314685822,0.17809037864208221,153.71536254882812,0.04534637928009033
532,0.5866853240299091,5,3,7,1,0,0,0,0,1.211406946182251,1.0504150390625,0.5438453555107117,0.375948965549469
533,0.5860986387058792,0,0,0,0,-4.065135027191195,0,0,0,0.45302829146385193,0.0025876539293676615,0.8457202911376953,0.0017333562718704343
534,0.5855125400671733,2,3,5,0,0,0,0,0,0.6132503151893616,1.2030870914459229,0.00951894000172615,0.002717522904276848
535,0.5849270275271061,7,2,3,6,0,0,0,0,0.21781297028064728,0.28741079568862915,0.10010605305433273,0.008547099307179451
536,0.584342100499579,5,0,5,0,0,0,0,0,0.060131534934043884,0.05049136281013489,0.5964104533195496,0.011342745274305344
537,0.5837577583990794,1,8,6,3,0,0,0,0,0.8778104782104492,0.17727553844451904,0.005193174816668034,0.04181606322526932
538,0.5831740006406804,2,1,3,0,0,0,0,0,0.19703291356563568,0.29942911863327026,0.010647008195519447,0.1672731637954712
539,0.5825908266400397,0,1,0,1,0,0,0,0,1.600512981414795,1.7902907133102417,0.061065420508384705,0.014829831197857857
540,0.5820082358133997,5,0,5,0,0,-1.8568366984278573,0,0,0.6205459237098694,1.4709625244140625,0.3499112129211426,0.0504186637699604
541,0.5814262275775862,0,2,2,0,-20,0,0,0,0.1822223663330078,0.40577882528305054,0.03268780559301376,0.026304684579372406
542,0.5808448013500086,0,4,4,0,0,0,0,0,100.22013092041016,0.3065493404865265,0.150859072804451,3.073254265473224e-05
543,0.5802639565486586,1,7,5,3,0,0,0,0,13.295707702636719,1.0022863149642944,0.004790839739143848,9.378729009767994e-05
544,0.57968369259211,0,9,6,3,-2.21001960487099,0,0,0,0.020373689010739326,0.2748301029205322,0.017804138362407684,0.004069341812282801
545,0.5791040088995179,1,3,4,0,-2.683688179819616,0,0,0,0.8839380741119385,0.7502635717391968,0.3694840371608734,0.001627637422643602
546,0.5785249048906184,1,0,0,1,0,0,0,0,99.92585754394531,0.09231449663639069,0.8549259305000305,0.015588844195008278
547,0.5779463799857277,8,9,16,1,0,0,-1.7476994862186146,0,0.06333772838115692,0.053702544420957565,0.6792734861373901,0.07864765077829361
548,0.577368433605742,1,0,0,1,0,0,-0.3132216307374791,0,0.2056456357240677,0.017549598589539528,0.0003629934217315167,0.01698729768395424
549,0.5767910651721362,0,0,0,0,0,0,-5.800518676088085,0,0.3371880352497101,0.0739530473947525,0.000795409781858325,0.047425635159015656
550,0.576214274106964,2,0,0,2,17.74521802635666,16.566411596086624,-20,-22.55274094312147,1.4694384336471558,0.005833433009684086,0.1044931411743164,0.27034661173820496
551,0.5756380598328571,4,0,0,4,0,-11.22439995565868,-20,0,0.591664731502533,1.2002789974212646,0.2638798654079437,0.018840787932276726
552,0.5750624217730242,0,0,0,0,0,0,0,0,1.4860420227050781,1.6990406513214111,100.37506866455078,0.0006755388458259404
553,0.5744873593512512,1,4,0,5,-3.8002321662338097,-7.036892630578461,-40,-12.65517916778512,0.018554583191871643,83.17027282714844,1.4985010623931885,0.37153884768486023
554,0.5739128719918999,0,0,0,0,0,0,-4.0888151660401695,0,0.11925758421421051,0.2978697717189789,0.00648798793554306,10.89751148223877
555,0.573338959119908,11,9,5,15,0,0,-25.28868748766358,0,2.247002601623535,0.2146952599287033,0.8986846804618835,0.031672149896621704
556,0.572765620160788,1,2,0,3,-0.22121012280093888,-2.477617291055564,-40,0,3.994798421859741,0.003956598229706287,0.5759866237640381,0.06757749617099762
557,0.5721928545406272,0,0,0,0,0,0,0,0,1.5659208297729492,0.0912339836359024,0.31196093559265137,0.07826586067676544
558,0.5716206616860866,0,0,0,0,0,0,0,0,1.1106765270233154,0.07703650742769241,0.21876804530620575,0.007245167158544064
559,0.5710490410244006,0,2,2,0,-0.7410206118622309,-0.5755962486546351,0,0,0.24703338742256165,0.6983228325843811,0.19567766785621643,0.05818944424390793
560,0.5704779919833761,3,0,1,2,0,0,0,0,0.01182352565228939,0.14723987877368927,3.6019814014434814,0.010339770466089249
561,0.5699075139913927,3,0,1,2,0,0,0,0,0.9248677492141724,1.184861421585083,0.35998499393463135,0.008841905742883682
562,0.5693376064774013,1,0,0,1,0,0,0,0,0.03397965431213379,0.05428135395050049,0.48898088932037354,0.007282853592187166
563,0.5687682688709239,5,1,6,0,0,0,0,0,0.7130957841873169,100.88716125488281,1.4536352157592773,0.0146347526460886
564,0.5681995006020529,3,0,3,0,0,0,0,0,0.014240656048059464,1.0607815980911255,8.56274127960205,0.19053210318088531
565,0.5676313011014509,1,0,1,0,0,0,0,0,0.9592368006706238,0.00047495076432824135,1.9748691320419312,1.2060235738754272
566,0.5670636698003494,6,0,3,3,0,0,0,0,0.04223873093724251,0.4868032932281494,1.260832667350769,0.05586416646838188
567,0.5664966061305491,3,0,1,2,0,-1.0167915245112447,0,0,1.5223493576049805,0.5805351138114929,0.38993382453918457,91.73941802978516
568,0.5659301095244186,2,0,2,0,0,0,0,-2.250377689246425,1.7183780670166016,0.6121529340744019,0.0014064753195270896,0.8840216994285583
569,0.5653641794148941,0,1,0,1,0,0,0,0,0.37239980697631836,0.8171889185905457,0.21474939584732056,0.07217714190483093
570,0.5647988152354793,3,0,0,3,0,0,0,-3.6900000794221177,0.052321866154670715,0.17752979695796967,1.2114735841751099,0.0023020999506115913
571,0.5642340164202437,0,0,0,0,0,0,0,-11.764208429864176,0.04005754739046097,0.05602150037884712,1.0138145685195923,0.015471210703253746
572,0.5636697824038235,4,0,4,0,-0.359391672096554,0,0,0,1.5471194982528687,0.6898389458656311,0.9981898069381714,0.7348758578300476
573,0.5631061126214196,0,0,0,0,0,0,0,0,0.6559399962425232,1.4761569499969482,25.61322784423828,0.0760524645447731
574,0.5625430065087982,3,5,2,6,0,0,0,0,0.0183129720389843,0.5474458336830139,4.927480220794678,1.8751296997070312
575,0.5619804635022894,2,0,2,0,0,0,0,0,1.5663433074951172,0.031817726790905,0.1377401202917099,0.0020876170601695776
576,0.561418483038787,2,0,2,0,0,0,-0.8407668462350815,0,0.00441485783085227,0.06627515703439713,2.2091784477233887,0.05788164213299751
577,0.5608570645557482,1,4,1,4,0,0,0,0,0.4562614858150482,0.15153174102306366,1.7215324640274048,0.017442753538489342
578,0.5602962074911925,0,0,0,0,0,0,0,0,0.6451191306114197,0.2484574317932129,0.19074884057044983,0.045594628900289536
579,0.5597359112837013,0,0,0,0,0,0,0,0,0.9594516754150391,0.004674047231674194,0.006039266008883715,0.0009537918376736343
580,0.5591761753724176,0,0,0,0,0,0,0,-2.8170932362105505,1.0758490562438965,0.0003604586236178875,3.653341770172119,0.0020950830075889826
581,0.5586169991970452,0,0,0,0,0,0,0,-1.7727207815783008,0.01999567449092865,0.03373118117451668,11.93815803527832,1.6931068897247314
582,0.5580583821978482,0,1,0,1,0,0,0,0,0.30921420454978943,0.028408624231815338,0.48459386825561523,0.1756812185049057
583,0.5575003238156504,3,2,0,5,0,0,0,0,0.028174428269267082,0.390981525182724,0.05042286589741707,0.008028741925954819
584,0.5569428234918348,1,0,1,0,0,0,0,0,95.16107177734375,1.6595757007598877,0.004230163991451263,0.33192095160484314
585,0.5563858806683429,0,0,0,0,0,0,-6.657508910251137,-0.3620123936089392,0.11073483526706696,0.21655963361263275,0.03447025641798973,0.04363321140408516
586,0.5558294947876746,2,0,0,2,0,0,0,-2.08230991643795,0.072413370013237,0.07100573182106018,0.18138480186462402,0.15372608602046967
587,0.5552736652928869,0,2,2,0,0,0,-3.008204416335725,0,0.03669917210936546,89.5713882446289,0.37921833992004395,0.20820295810699463
588,0.5547183916275941,0,0,0,0,0,0,-5.072303529618152,0,0.8725430965423584,0.49606725573539734,0.13082365691661835,0.03437196463346481
589,0.5541636732359665,8,5,0,13,0,0,-2.5538213818247266,0,0.4054933488368988,0.15253499150276184,0.5957266688346863,0.12119639664888382
590,0.5536095095627305,3,0,0,3,0,0,-3.3233393814798364,0,0.013137792237102985,0.018712101504206657,5.408675670623779,1.2435355186462402
591,0.5530559000531677,4,3,5,2,0,0,0,0,0.3853393793106079,0.11308543384075165,0.14406004548072815,0.009355919435620308
592,0.5525028441531146,0,0,0,0,0,0,0,0,0.1366734802722931,0.03338317945599556,0.002179740695282817,1.110803246498108
593,0.5519503413089615,0,0,0,0,0,0,0,0,1.9755064249038696,0.1765923798084259,0.08095063269138336,0.34004324674606323
594,0.5513983909676525,0,0,0,0,0,0,-1.8353642935065584,0,1.7776292224880308e-05,0.962437629699707,1.2306230068206787,0.02574222721159458
595,0.5508469925766849,3,1,2,2,0,0,0,0,0.003177229780703783,0.3649543821811676,0.031600695103406906,0.0018263320671394467
596,0.5502961455841082,0,0,0,0,0,0,0,0,0.010465617291629314,1.3881614208221436,0.6282898187637329,0.145933136343956
