episode,epsilon,collision_0,collision_1,collision_2,collision_3,collision_4,collision_5,collision_6,collision_7,collision_8,collision_9,collision_10,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,reward_6,reward_7,reward_8,reward_9,reward_10,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10
2185,0.3352853844018596,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002674233401194215,0.5388423800468445,0.007027428597211838,0.00012598343892022967,6.0888094594702125e-05,0.000111026456579566,0.003368810284882784,0.14138971269130707,0.004220545291900635,0.014540201984345913,0.0024031817447394133
2186,0.3351177417096587,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.022430703043937683,0.004494281020015478,0.01229757722467184,0.0006156019517220557,0.007486565504223108,1.5633453130722046,0.0011232097167521715,0.0014678632142022252,0.0058939955197274685,0.01540642511099577,0.014126227237284184
2187,0.3349501828388039,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8010736107826233,0.023012777790427208,0.001120985485613346,0.004852515645325184,4.966983397025615e-05,2.8314585506450385e-05,0.06405098736286163,0.018286896869540215,0.022238321602344513,0.008956100791692734,0.002734971232712269
2188,0.3347827077473845,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-0.09624329325546022,0,0,0,0,0,0,0,0.0037282011471688747,0.0034799925051629543,0.0009741262765601277,0.0002462443371769041,0.002127498621121049,0.017241185531020164,0.052692219614982605,0.0019354791147634387,0.008686870336532593,0.08483607321977615,3.2521372759219958e-06
2189,0.33461531639351083,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03634360060095787,0.0037491023540496826,0.3557010293006897,0.017978735268115997,0.006782742217183113,2.5572264803486178e-06,0.010803389362990856,0.4413343667984009,0.024766767397522926,0.020138047635555267,0.002759982366114855
2190,0.3344480087353141,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.3528186716297688,0,0.007074214983731508,0.0006278317305259407,0.021307794377207756,0.007921655662357807,0.007345626130700111,0.005362340249121189,0.05621132627129555,3.55324664269574e-05,0.03156368434429169,0.07844758778810501,0.011574259027838707
2191,0.33428078473094647,27,3,0,0,0,0,0,18,6,0,0,20,0,0,0,0,0,0,-20,0,0,0,1.4350461959838867,0.0026740175671875477,7.790884410496801e-05,0.0038669470231980085,0.007653325330466032,0.0005208310903981328,0.005888564977794886,0.005876809358596802,0.00518943602219224,0.4024910628795624,0.20144297182559967
2192,0.33411364433858104,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3100056648254395,0.005804449785500765,0.07072773575782776,0.00014269961684476584,0.00012647711264435202,0.001344210235401988,0.18128347396850586,0.0002554696402512491,3.788933463511057e-05,0.003888390026986599,0.012468415312469006
2193,0.33394658751641176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004309206851758063,4.965996413375251e-05,0.0013284384040161967,0.0002050031180260703,0.06068044900894165,0.002810494741424918,0.0020396781619638205,0.017810175195336342,0.0005334277520887554,0.007713416591286659,0.005400117952376604
2194,0.33377961422265356,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1261228770017624,0.004741017706692219,0.017238086089491844,0.006456703878939152,0.03939623013138771,0.0020423561800271273,0.006083415821194649,0.008512011729180813,0.006669198162853718,0.04867399111390114,0.012545192614197731
2195,0.33361272441554224,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.191472589969635,1.3190407116780989e-05,0.0018839315744116902,0.01742667518556118,0.042617782950401306,0.012301771901547909,0.014593854546546936,0.0006160782650113106,0.01048718299716711,0.1555604338645935,0.00016364418843295425
2196,0.3334459180533345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02060685306787491,0.002713562687858939,0.018707701936364174,0.011569032445549965,0.026777764782309532,0.001084083691239357,0.00041628596954979,3.009762986039277e-05,0.0008953033830039203,0.07630445063114166,0.010363821871578693
2197,0.33327919509430787,4,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.006955362856388092,0.015966420993208885,0.01849103346467018,0.007711717858910561,1.5355799405369908e-05,0.006637795362621546,1.1719617759808898e-05,0.0012593554565683007,0.00781665276736021,0.04667756333947182,0.000733091146685183
2198,0.3331125554967607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08781258761882782,0.0006833964143879712,0.006553253624588251,5.5420691751351114e-06,0.001087237847968936,0.0006523400079458952,0.002422191435471177,0.0001903794181998819,0.012599349953234196,0.03672511875629425,0.00011093728971900418
2199,0.33294599921901236,5,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3992033898830414,0.0007890715496614575,2.5492303393548355e-05,2.6693345716921613e-05,0.050594788044691086,0.001138700288720429,0.005261392332613468,0.0010031609563156962,0.037086110562086105,0.006354454904794693,0.0230961125344038
2200,0.3327795262194029,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21828724443912506,0.004537837114185095,0.0034848994109779596,2.5427340005990118e-05,0.017106661573052406,0.004332297015935183,0.025749456137418747,0.005324251484125853,0.0035541863180696964,0.007474825717508793,0.0013522729277610779
2201,0.3326131364562932,6,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.1720176488161087,0.014587410725653172,0.049427252262830734,0.04250422865152359,0.4187771677970886,0.001372804748825729,1.5609327874699375e-06,0.054715000092983246,0.0012410423951223493,0.00227855471894145,0.000361706770490855
2202,0.33244682988806507,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2046625018119812,0.0013946840772405267,0.0034308810718357563,0.007074856664985418,0.03239041194319725,0.0018664165399968624,0.0021041559521108866,0.0037726014852523804,0.0002996317343786359,0.0161605142056942,0.06783360242843628
2203,0.3322806064731211,6,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.010619940236210823,0.00028446491342037916,0.0034969011321663857,0.000335522840032354,0.0020541269332170486,0.0010851869592443109,0.00438619963824749,0.00018366989388596267,2.107197360601276e-05,0.04986627399921417,0.0025618765503168106
2204,0.33211446616988455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.049362410469438,0,0,0,0,0.11711898446083069,0.003195610363036394,0.0038949705194681883,2.8520480555016547e-05,0.00642821891233325,0.007775723934173584,0.010696355253458023,0.0037765554152429104,0.0036888618487864733,0.0884568989276886,0.000517532229423523
2205,0.3319484089367996,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11997133493423462,0.0005262044142000377,0.021307654678821564,0.003998610656708479,0.04225221648812294,0.001076928456313908,0.015716178342700005,6.074585689930245e-05,4.836453081225045e-05,0.00018049738719128072,0.0005530681228265166
2206,0.3317824347323312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07558178901672363,0.002072369446977973,0.01933225244283676,5.860335022589425e-06,0.00026744045317173004,0.038498345762491226,0.040913213044404984,0.0008066194714047015,2.646250322868582e-06,0.011516634374856949,0.0008032897021621466
2207,0.33161654351496506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20817510783672333,0.008007493801414967,0.025561323389410973,0.002236011205241084,0.011224391870200634,0.0053678541444242,0.0012432313524186611,0.01916176825761795,0.0029301298782229424,0.010254180058836937,0.007982146926224232
2208,0.3314507352432076,6,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.23895835876464844,0.0027523033786565065,0.00030156734283082187,0.000173833075677976,0.006819284055382013,0.0054794056341052055,0.0004898640909232199,0.0007808770751580596,0.03074595332145691,0.01624991185963154,0.013235758990049362
2209,0.331285009875586,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17137667536735535,0.0010574881453067064,6.621444867960236e-07,9.247352181773749e-07,0.007191869895905256,0.0004985151463188231,0.10302147269248962,0.028348390012979507,0.00426681712269783,0.031017282977700233,0.01297716237604618
2210,0.33111936737064823,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09883129596710205,0.0006691410089842975,0.00285164057277143,0.04737225919961929,0.007767821196466684,0.008358129300177097,0.00016465221415273845,0.007779087871313095,0.005784760694950819,0.04086047410964966,4.0217295463662595e-05
2211,0.3309538076869629,5,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.1889538764953613,0.0014781460631638765,0.018484145402908325,0.0038399959448724985,0.0008345674723386765,0.00864283088594675,0.018850164487957954,0.0017042845720425248,0.001658296911045909,0.00013349462824407965,0.0039335088804364204
2212,0.3307883307831195,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.844581127166748,0.0009427954792045057,0.08307569473981857,0.0025680738035589457,0.000905112421605736,0.00036530010402202606,0.005133487284183502,0.0094408905133605,0.0006949582602828741,0.4489738345146179,0.0005374979227781296
2213,0.33062293661772796,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003956418484449387,0.0067804111167788506,0.16626599431037903,0.004060231149196625,0.0006161744240671396,9.577415039530024e-05,1.2938271760940552,0.00981126818805933,0.0002959535631816834,0.07264310866594315,0.09014154225587845
2214,0.3304576251494191,5,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,-0.04820438060600729,0,0,0,0,0.7983419895172119,0.008406045846641064,0.010605129413306713,0.0009381361887790263,0.0009969181846827269,0.0009757971274666488,0.002421337878331542,0.00017742674390319735,0.0006001367000862956,0.006708908826112747,0.002250900724902749
2215,0.33029239633684443,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-0.21235847007791575,0,0,0,0,0.2521987557411194,0.002020797925069928,0.0017556531820446253,0.006285774987190962,3.3542894470883766e-06,0.010778919793665409,0.037869106978178024,0.02196972630918026,0.0028095468878746033,0.0036934607196599245,0.017489032819867134
2216,0.330127250138676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5771470665931702,0.01686685159802437,0.09763803333044052,0.02586548961699009,5.443655027193017e-06,0.008906440809369087,8.771815191721544e-05,0.0016642441041767597,0.008424346335232258,0.014724214561283588,9.045135084306821e-05
2217,0.3299621865136067,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2785294996668197,0,0,0,0,0,0,0,1.6751700639724731,0.00011546823952812701,0.0018962767207995057,0.009558671154081821,0.0027689829003065825,0.0008369764545932412,0.1072186827659607,0.0005149442004039884,0.0004336085694376379,0.04662560299038887,0.0023729982785880566
2218,0.3297972054203499,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.9341058405834413,0,0,-1.5951144852920995,0,0,0,0,0.2568517327308655,0.0015388961182907224,0.038308192044496536,0.021509230136871338,0.2360028326511383,9.741263511386933e-07,0.0834513008594513,0.005699855741113424,0.011264564469456673,0.00011645669292192906,0.005807045381516218
2219,0.3296323068176397,2,0,0,1,0,0,0,0,0,0,1,0,0,-0.20386474409556765,-0.5186200939296426,0,-1.7361549613776517,-0.7680146957725831,0,0,0,0,0.19690720736980438,0.10258463025093079,0.0007820850587449968,0.4091576039791107,0.0003646874683909118,0.0019148568389937282,0.016284972429275513,0.005113776307553053,1.451396838092478e-05,0.04248737543821335,0.2166271060705185
2220,0.3294674906642309,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.5279123575624536,0,-1.0702323871219388,0,0,0,0,0.3524866998195648,0.0001728936767904088,4.2433526687091216e-05,0.1491861343383789,0.054702285677194595,0.0007720544235780835,0.06196625158190727,8.876456377038267e-06,0.0008286065421998501,1.5165715012699366e-06,0.8721746802330017
2221,0.3293027569188988,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.008714388124644756,0.15929922461509705,0.094962477684021,0.023753635585308075,0.017635662108659744,0.0026440906804054976,0.03338401019573212,0.02367483638226986,0.08954985439777374,0.013664543628692627,0.025070661678910255
2222,0.3291381055404394,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003651214763522148,0.006350374314934015,0.00013077494804747403,0.00022182083921507,0.0032710167579352856,0.001350338221527636,0.03927798941731453,0.0012820418924093246,0.015061215497553349,0.0018068025819957256,0.2305995672941208
2223,0.3289735364876692,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18282292783260345,0.021067632362246513,0.1185777336359024,0.00841041561216116,0.06888340413570404,0.01080210879445076,0.22713647782802582,0.002135887276381254,0.0019090657588094473,0.007951859384775162,0.02295885607600212
2224,0.3288090497194254,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457063177600503,0.05428808182477951,0.015615836717188358,0.04226673021912575,0.0014286247314885259,0.008393301628530025,0.04285300523042679,0.005613665096461773,0.00015273071767296642,0.0001740052248351276,0.0058518461883068085
2225,0.32864464519456565,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7346885204315186,0.010196068324148655,0.009374388493597507,0.04564026743173599,0.00827789306640625,0.2377990186214447,0.016398686915636063,0.0014122551074251533,0.032661840319633484,0.0006375935045070946,0.0012143831700086594
2226,0.3284803228719684,7,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,-0.863488404768118,0,0,0,0,0.1408597081899643,0.0896700769662857,0.002845844253897667,0.00035078777000308037,0.008646119385957718,0.0011627436615526676,0.031574591994285583,0.00026090521714650095,0.0012409710325300694,0.06209160387516022,0.1045694574713707
2227,0.3283160827105324,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9302491339072283,-0.2873456967463306,0,0,0,0.0677306056022644,0.0013817191356793046,0.03896605595946312,0.0022491675335913897,0.004848066717386246,0.006327059585601091,0.002364030573517084,0.00035861798096448183,0.004220436792820692,0.004967017099261284,0.00014741375343874097
2228,0.3281519246691772,8,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881432592868805,0.0004655463853850961,0.020612671971321106,0.007921772077679634,0.00920672994107008,0.011908145621418953,0.714078426361084,0.004856965504586697,0.0014521100092679262,0.01287161000072956,0.007357821334153414
2229,0.3279878487068426,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.8700069189071655,0.00021122016187291592,0.004649491049349308,0.0003824179293587804,0.020247643813490868,0.003915699198842049,0.0008815153851173818,2.4152455807779916e-05,0.0009408858022652566,0.0055948281660676,3.981216286774725e-05
2230,0.3278238547824892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24817325174808502,0.018288714811205864,0.014388845302164555,0.000532827980350703,0.00861381832510233,0.13873440027236938,0.07992984354496002,0.469366192817688,0.0025975964963436127,0.03750736638903618,0.0004487214901018888
2231,0.327659942855098,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0010462180944159627,0.0020713929552584887,0.018054280430078506,0.0006570465047843754,0.010840797796845436,0.00010471520363353193,0.11927075684070587,0.06358364969491959,0.0029993015341460705,1.2362459897994995,0.008246997371315956
2232,0.3274961128836704,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.035368286073207855,1.0143003237317316e-06,0.00033963832538574934,0.001159044448286295,0.02004699409008026,0.08021822571754456,0.018962673842906952,0.07888562232255936,0.0011611517984420061,0.05209038034081459,0.0029156997334212065
2233,0.3273323648272286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21683399379253387,0.007937533780932426,0.003424404188990593,0.0012703371467068791,0.0007005680818110704,0.0001509664871264249,0.3045792281627655,0.01198136992752552,0.0028941775672137737,0.00859883613884449,0.04450702667236328
2234,0.327168698644815,6,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9620957374572754,0.17950166761875153,0.0006211751024238765,3.2114196528709726e-06,0.0001350247475784272,0.0054317619651556015,0.0003790660703089088,0.00680792611092329,0.004542315378785133,0.0009916077833622694,0.06815625727176666
2235,0.3270051142954926,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6970833539962769,0.005075504072010517,0.0059496560133993626,0.006872961297631264,0.006244757678359747,0.016011444851756096,0.0011503837304189801,0.028965424746274948,0.0044258031994104385,0.03380640223622322,0.0062381369061768055
2236,0.32684161173834486,6,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1977612776122739,0.24765661358833313,0.0007802871405147016,0.03126068785786629,0.020496735349297523,0.01580963097512722,0.025343922898173332,0.008628401905298233,0.0021153176203370094,0.002443349687382579,0.01187021005898714,0.02050616964697838
2237,0.3266781909324757,4,0,1,0,0,0,1,0,0,0,2,0,-2.6475729264175842,0,0,0,0,0,0,0,0,-2.4861333520818576,0.005847608670592308,0.011440792120993137,0.003162618260830641,0.009380212984979153,0.00018896872643381357,0.0033757397904992104,0.00021747997379861772,0.006381353363394737,0.007939867675304413,0.011455709114670753,0.026584280654788017
2238,0.32651485183700946,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028117710724473,0.019468190148472786,0.005809875670820475,0.00716338399797678,0.009424502030014992,0.007249716203659773,0.008960078470408916,0.0009121829643845558,7.146682037273422e-06,0.021791283041238785,5.177439743420109e-05
2239,0.32635159441109096,14,1,0,0,4,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.201897113588813,0.09583466500043869,0.09455838054418564,0.04986431822180748,0.0026749053504318,0.022651605308055878,0.0012994837015867233,0.005596370901912451,0.0016682683490216732,0.000354703632183373,0.0018664319068193436,0.0012304820120334625
2240,0.3261884186138854,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16269709169864655,0.006682712584733963,0.0035189581103622913,0.008119694888591766,0.005640950985252857,0.002405303530395031,0.015038701705634594,0.0005682664923369884,0.0032605458982288837,0.004256276413798332,0.02916560508310795
2241,0.3260253244045785,15,7,1,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.09463948011398315,0.0003063238109461963,0.015343109145760536,0.0018171824049204588,0.03794819861650467,2.1434962036437355e-05,0.00606918428093195,0.0005181032465770841,0.020091721788048744,0.0009848352055996656,0.0419333390891552
2242,0.32586231174237623,10,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8389463424682617,0.043754033744335175,0.004150364547967911,0.008658996783196926,0.018790999427437782,7.5702671892941e-05,0.000388637010473758,0.11235417425632477,0.0021228494588285685,0.00043598367483355105,0.011032202281057835
2243,0.32569938058650505,6,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0.7234688401222229,0.042851634323596954,4.8741232603788376e-05,0.007661057636141777,0.003540454898029566,0.0006451227818615735,0.5714300870895386,0.0001648434845265001,0.0001374800194753334,0.0007413022103719413,0.0012741150567308068
2244,0.3255365308962118,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2814645767211914,0.00037328817415982485,0.02051469311118126,0.03202667832374573,0.053607746958732605,0.0008206611964851618,0.03715287521481514,0.029872052371501923,0.03226447477936745,0.008522811345756054,0.09113812446594238
2245,0.32537376263076373,0,0,0,0,0,0,0,0,0,0,0,0,-0.4644259606760781,0,-2.600222631155534,0,0,0,-2.389905388347798,0,0,-2.286152334324744,0.9406517148017883,0.0770060196518898,0.015267753973603249,5.534784577321261e-05,4.229597834637389e-06,0.007879015058279037,0.0016298802802339196,0.00038918477366678417,0.0023329502437263727,0.005102742929011583,0.004451152868568897
2246,0.32521107574944835,9,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,-0.0754254998586612,0,0,0,61.8216552734375,0.14080312848091125,0.022296374663710594,0.005256706848740578,5.6852986745070666e-05,0.00012554707063827664,0.002013628836721182,0.0030637311283499002,0.001965043367817998,0.02953040786087513,0.0037203370593488216
2247,0.3250484702115736,49,26,0,0,0,0,0,0,0,0,23,20,-20,0,0,0,0,0,0,0,0,0,0.6277018785476685,0.018228329718112946,0.025406835600733757,0.010392636992037296,0.08868695795536041,0.017766309902071953,0.03913794457912445,0.0007079708739183843,0.008292734622955322,0.45932453870773315,0.09462202340364456
2248,0.32488594597646786,19,0,0,0,0,1,0,2,0,0,16,0,0,0,-0.0751924935111914,0,0,0,0,0,0,0,3.075718879699707,95.02294921875,0.0008643524488434196,0.10159711539745331,0.03352523222565651,0.008060111664235592,3.658003333839588e-05,0.00010364385525463149,0.008863662369549274,0.0018936560954898596,0.00013835640856996179
2249,0.32472350300347963,27,4,0,0,0,0,2,9,2,0,10,0,0,0,0,0,0,0,0,0,0,0,2.0143868923187256,0.07274946570396423,7.787280628690496e-05,0.015467057935893536,0.020731551572680473,0.001179994666017592,0.08375545591115952,0.00037466330104507506,0.002455013105645776,0.007436586078256369,0.084642194211483
2250,0.3245611412519779,31,10,0,0,0,1,0,0,0,1,19,20,0,0,-0.28212919758521915,0,0,0,0,0,-2.1437342260112007,-20,2.543076753616333,0.06473580747842789,0.006163415499031544,0.3705326318740845,0.0016547502018511295,0.006449196022003889,0.09573807567358017,0.04572078213095665,0.007223364897072315,0.11514251679182053,0.018036456778645515
2251,0.32439886068135193,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0992998480796814,0.19025428593158722,0.03670495003461838,0.012751458212733269,0.010354718193411827,9.07933554117335e-06,1.5092264220584184e-06,0.004858223255723715,0.003082205541431904,0.010633067227900028,0.013679921627044678
2252,0.32423666125101125,6,0,0,0,0,0,2,0,1,0,3,0,0,0,0,-0.319143337424177,0,0,0,0,0,0,0.015903029590845108,0.04407808929681778,0.0030213072896003723,3.538233431754634e-05,0.0017430599546059966,0.004437020048499107,0.036894023418426514,0.0015201267087832093,0.005866877268999815,0.09791865199804306,0.26984792947769165
2253,0.3240745429203858,7,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-0.34531929935755157,0,0.08052302151918411,5.878844967810437e-05,0.035000886768102646,0.06159292161464691,0.05335793271660805,0.003469287184998393,0.896001935005188,0.01802981272339821,0.03033490478992462,0.06884370744228363,0.02479507029056549
2254,0.3239125056489256,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-1.3724909235900373,0,0,-1.023422861994332,0,0.35348305106163025,0.0021472510416060686,0.014735326170921326,0.011775613762438297,0.007479335181415081,0.09268312901258469,0.07822827994823456,0.015227795578539371,0.008334173820912838,0.9912369251251221,92.49493408203125
2255,0.32375054939610115,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-0.9076309403316785,0,0,0,0,96.51045989990234,0.031026331707835197,0.2154500037431717,0.01688348315656185,0.048713210970163345,0.0023971807677298784,0.16065353155136108,95.03367614746094,0.012346508912742138,0.005914157256484032,0.02491215243935585
2256,0.32358867412140313,3,0,0,0,1,0,0,1,0,1,0,0,-2.4304233868191374,0,0,0,-1.697388226637162,0,0,-1.9383862302287325,0,0,0.30459877848625183,0.00042968918569386005,0.045491088181734085,0.0022923725191503763,0.0033997399732470512,0.2933506965637207,0.15156640112400055,0.0026812818832695484,0.01171481516212225,0.24605034291744232,0.00838351808488369
2257,0.3234268797843424,6,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06591767817735672,0.0008345579844899476,0.011194983497262001,0.010031686164438725,0.10184159874916077,0.003880272153764963,0.32259753346443176,0.013599212281405926,0.00018750572053249925,0.12299380451440811,0.004252824001014233
2258,0.3232651663444503,11,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0014259450836107135,0.008596744388341904,0.1143597662448883,0.005347506143152714,0.00010857628512894735,0.16610607504844666,0.6473385691642761,0.000998354167677462,0.002549392869696021,0.004197890404611826,0.00016511142894160002
2259,0.3231035337612781,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0019466439262032509,0.001720914733596146,0.0081674475222826,0.010727168060839176,0.005981997586786747,0.030821720138192177,0.4195539951324463,0.0014162156730890274,0.022854788228869438,0.004738423973321915,0.02382194809615612
2260,0.3229419819943975,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.05311540514230728,0.3292238414287567,0.010629604570567608,3.727309740497731e-05,0.0003845305764116347,0.0399610698223114,0.025369036942720413,0.0007497503538616002,0.0069193304516375065,0.026247911155223846,0.0014183925231918693
2261,0.3227805110034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04155590385198593,6.208105332916602e-05,0.028441717848181725,0.010093871504068375,0.0038819543551653624,0.09610733389854431,0.06159021332859993,0.013458076864480972,0.027796106413006783,0.003299673553556204,0.08055448532104492
2262,0.32261912074789867,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3920766115188599,0.00041739700827747583,0.0030605029314756393,0.010733956471085548,0.0027359859086573124,0.0003353703941684216,0.009109675884246826,5.1839488151017576e-05,0.004920284729450941,0.1473105102777481,0.3947441875934601
2263,0.32245781118752476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18140582740306854,0.00041981315007433295,0.002234159968793392,0.003939542919397354,0.00046777393436059356,0.005598871503025293,0.03166129067540169,0.001161046209745109,0.00469531025737524,0.004313106648623943,0.0006919007864780724
2264,0.32229658228193103,5,0,0,0,0,2,0,2,1,0,0,-0.21233760836000926,0,0,0,0,0,0,0,0,0,0,0.40319502353668213,8.795612984613399e-07,0.0008002737304195762,0.0008766740211285651,0.05250993371009827,0.34486478567123413,0.009218333289027214,6.6026191234414e-06,0.0006766460137441754,0.027768323197960854,0.1464153379201889
2265,0.3221354339907901,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039282575249671936,0.010633823461830616,0.02253311313688755,0.0001973826001631096,0.00010305426985723898,0.02049305848777294,0.004139067605137825,9.813166980165988e-05,5.963235525996424e-05,0.008142746984958649,0.23656339943408966
2266,0.3219743662737947,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.017597133293747902,0.023692356422543526,0.004754295106977224,2.9942180844955146e-05,0.004288535099476576,0.0016575184417888522,0.03545328229665756,0.008595053106546402,0.00398903526365757,0.015302794054150581,0.16004742681980133
2267,0.3218133790906578,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3218042254447937,0.0032245644833892584,6.0013153415638953e-05,0.00798234436661005,8.168492786353454e-05,0.04605800658464432,0.01127048023045063,0.1418144702911377,0.0024739447981119156,0.019815031439065933,0.05286091938614845
2268,0.3216524724011125,9,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.6283616423606873,0.0001578893861733377,0.004487338941544294,0.00974679458886385,0.1983967423439026,0.026695068925619125,0.0001327992504229769,0.028199907392263412,0.0031290738843381405,0.0025131134316325188,0.0025429322849959135
