episode,epsilon,collision_0,collision_1,collision_2,collision_3,collision_4,collision_5,collision_6,collision_7,collision_8,collision_9,collision_10,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,reward_6,reward_7,reward_8,reward_9,reward_10,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10
27,0.9865873854693582,0,0,0,0,0,0,0,0,0,0,0,-4.935283724211206,-3.2525903825879063,0,-3.417146371315441,-4.768279969317741,-5.3671908137875715,-1.8818969433640098,-20,-16.223789756100434,0,0,4.483807563781738,0.3096030354499817,4.931700229644775,0.05175850912928581,5.925934791564941,3.5103769302368164,0.21740280091762543,1.3963106870651245,0.1006622463464737,0.9912587404251099,3.1718153953552246
28,0.9860940917766235,6,0,0,0,0,0,0,0,0,6,0,-29.29575738907924,-0.700318859347604,-24.178428123310162,-11.781511310798301,-11.44229064266293,0,-20,0,0,-8.887018704366792,0,0.9609019756317139,1.4437533617019653,4.970567226409912,0.3764830231666565,0.5504332780838013,1.0194185972213745,0.524776816368103,3.755451202392578,0.47454115748405457,235.9768524169922,7.6771931648254395
29,0.9856010447307353,4,1,0,1,0,0,0,0,2,0,0,0,-15.033918819399315,0,-6.728370971289019,-3.2370967020706614,-23.962308026997878,-3.070553917544716,0,-20,-2.9941549089250254,0,67.76225280761719,58.87259292602539,0.04900709539651871,2.6216750144958496,0.0039644003845751286,2.118720769882202,0.11991320550441742,0.02549264207482338,0.08030126988887787,0.029569216072559357,0.19271692633628845
30,0.98510824420837,0,0,0,0,0,0,0,0,0,0,0,-6.156085933730717,-2.0456295221496608,0,-6.430113301995456,-5.384176825423271,-2.4386907221071885,-0.03721937479525428,-25.004672068486776,0,-2.2933707388928926,-20,1.0653557777404785,3.1124024391174316,2.1468541622161865,0.11355479061603546,16.346027374267578,0.02030840329825878,10.014188766479492,6.467495441436768,1.878909707069397,34.92875289916992,1.8973684310913086
31,0.9846156900862658,14,0,0,0,0,3,7,2,0,0,2,0,-6.767933410783132,0,-12.373296526367323,-18.320272932532987,0,-2.0441293052386915,0,-2.5870688877503913,-2.1042945747587796,0,0.0033116128761321306,6.480705261230469,0.17357084155082703,0.3559953570365906,0.9206234812736511,1.4859514236450195,0.1823192685842514,3.5688469409942627,0.8606804609298706,13.698108673095703,4.149336814880371
32,0.9841233822412228,0,0,0,0,0,0,0,0,0,0,0,-21.440216399739416,-3.839247647049545,0,-25.229807352999515,-24.971941872459052,-25.99136644878848,0,0,-2.324511778815889,-30.024145916581084,0,0.01565481722354889,0.856184720993042,13.873198509216309,2.167841672897339,12.432427406311035,0.49752455949783325,2.686183214187622,4.136350631713867,1.6455726623535156,0.6381735801696777,8.626474380493164
33,0.9836313205501022,2,0,0,0,2,0,0,0,0,0,0,-2.765535514428784,-20,-1.076182017349534,0,0,-20,-31.28920871729153,0,-20,-8.676588531880121,-20,2.8498711585998535,2.2859625816345215,17.22200584411621,0.25609612464904785,1.1880348920822144,0.9371614456176758,0.30444931983947754,0.7031286954879761,0.5466854572296143,9.436518669128418,0.02643009088933468
34,0.9831395048898272,7,0,0,1,2,0,4,0,0,0,0,0,-2.3025753913256595,0,-5.650858898040147,-11.990045621126981,-20,-0.30471950983380847,0,0,-20,-20,28.71112632751465,0.25767502188682556,85.91940307617188,1.0968689918518066,8.458316802978516,0.8171079158782959,5.152261257171631,1.7841200828552246,1.7498419284820557,0.4096932113170624,0.014234739355742931
35,0.9826479351373822,0,0,0,0,0,0,0,0,0,0,0,-6.138479191469063,0,-12.525905485813942,-2.071192934657371,-23.021035583523467,-1.3019981586057994,-10.298738747107102,-2.6736848437202445,-14.673639148248052,0,-20,4.374481201171875,8.972326278686523,17.22517204284668,0.1892145723104477,18.38764762878418,2.264634847640991,1.8665635585784912,1.6154189109802246,0.3641183078289032,2.2008614540100098,6.592064380645752
36,0.9821566111698136,2,0,0,0,2,0,0,0,0,0,0,0,-10.122073660217325,-20,0,0,0,-0.33441038410790824,-9.072866394871673,0,-3.511933082149954,-7.737033196072974,0.1342652142047882,22.356658935546875,2.192487955093384,1.679738998413086,0.024124057963490486,4.835908889770508,0.3784499764442444,1.302788257598877,0.8492558002471924,15.413346290588379,27.031280517578125
37,0.9816655328642288,0,0,0,0,0,0,0,0,0,0,0,-10.860904121085248,-2.5913028341838378,-12.918515731905908,0,-2.019860866590922,-0.2659629848158196,-13.502083822351164,-11.33107495733955,0,-9.92365186564537,-0.5702887469765994,4.220705986022949,0.678815484046936,0.3681612014770508,0.0011969798943027854,0.1137998029589653,6.647800445556641,5.800958156585693,2.3762314319610596,0.6532009243965149,2.392893075942993,0.8487900495529175
38,0.9811747000977967,2,0,0,2,0,0,0,0,0,0,0,-2.8459993953703995,-6.219318555852659,-22.399798762359396,0,-9.408314999232573,-15.275499497946882,0,-7.438066059073795,-2.616341957082287,-3.410299608445076,-3.3848338765106636,0.5237314105033875,2.3073465824127197,17.452396392822266,0.286896675825119,3.6256566047668457,5.908609867095947,30.842899322509766,1.1940953731536865,5.462910175323486,10.520130157470703,0.18122632801532745
39,0.9806841127477479,3,2,0,0,0,0,0,0,0,1,0,0,0,-7.179561187347465,0,-15.272063778136292,-7.262301439740334,-2.7580618833978203,-1.2673652975510707,-3.2531276580255333,0,-1.062280532521409,0.0008966968161985278,0.09079091250896454,4.1056694984436035,2.059300184249878,172.3075408935547,21.506696701049805,0.09480208903551102,0.011660661548376083,0.10677789896726608,0.17186973989009857,4.2817702293396
40,0.9801937706913741,4,0,0,0,0,0,0,0,2,0,2,0,-24.948463326621713,-2.485784984715706,-12.043871674088175,0,-10.617843154189853,0,0,-2.1018884236218174,0,-4.686590835298718,0.7458350658416748,4.9609575271606445,3.241082191467285,0.10771859437227249,0.1731182038784027,6.6879777908325195,4.711441993713379,0.12732535600662231,0.7734022736549377,2.069094181060791,9.995606422424316
